,target,date,USE00020,price_open,price_high,price_low,price_close,S5806281,S5806282,S5807322,S5807323,S5806058,S5808597,S0116880,S0068143,S0029751,S0029752,S0164358,S5806052,S0049507,S0049493,S0181392,S0203259,S0203260,M0086399,USE00145_low,USE00145_high,USE00145_mean,PE100058,MA000001,d111,d112,d211,d221,d222,d511,d512,D521,D522,d611,d612,d711,MA5,MA6,MA10,MA15,QA,day,S0049493_2,S0049493_3,S0049493_4,S0029752_2,S0029752_3,S0029752_4
449,0.0,2016-12-22,7.03,45180.0,45330.0,44370.0,44430.0,-140.0,-80.0,75.0,85.0,-14.0,-3.5,45080.0,44690.0,5426.0,335800.0,217350.0,352829.0,144026.0,45110.0,44810.0,-250.0,-50.0,508592.0,-200.0,-70.0,-135.0,997230.0,977666.0,390.0,-110.0,0.323630136986,0.156603668782,144026.0,8820725.0,13.1338966647,1271480.0,8.82812825462,60.0,200.0,19564.0,45348.0,45588.3333333,46156.0,46586.6666667,1,22,91255.0,135806.0,179154.0,675425.0,1019450.0,1364925.0
450,-1.0,2016-12-23,7.03,44410.0,45200.0,44130.0,45070.0,-120.0,-100.0,75.0,85.0,-13.25,-4.75,44990.0,44750.0,5482.0,334525.0,216800.0,350471.0,134377.0,44558.0,44800.0,-250.0,-100.0,508656.0,-220.0,-120.0,-170.0,997230.0,977666.0,240.0,-110.0,0.324041551454,0.16579474166,134377.0,8761775.0,13.0958448546,1271640.0,9.46322659384,20.0,150.0,19564.0,45070.0,45301.6666667,45924.0,46482.6666667,1,23,89668.0,135813.0,180364.0,670325.0,1009950.0,1353975.0
451,-1.0,2016-12-28,7.03,44640.0,46020.0,44640.0,45620.0,-170.0,-130.0,75.0,85.0,-13.25,-2.5,45660.0,45430.0,5486.0,331100.0,211675.0,346425.0,134377.0,45401.0,45530.0,-350.0,-180.0,498512.0,-300.0,-180.0,-240.0,997230.0,977666.0,230.0,-150.0,0.319654183026,0.16893143916,134377.0,8660625.0,13.078563878,1246280.0,9.27450382134,40.0,170.0,19564.0,45068.0,45161.6666667,45763.0,46366.6666667,1,28,89959.0,135069.0,181214.0,665625.0,1001425.0,1341050.0
452,0.0,2016-12-29,7.04,45450.0,45970.0,45160.0,45810.0,-180.0,-160.0,75.0,85.0,-17.0,-6.25,45680.0,45320.0,5514.0,328350.0,212300.0,345141.0,134377.0,45901.0,45570.0,-300.0,-180.0,497916.0,-250.0,-170.0,-210.0,997230.0,977666.0,360.0,-170.0,0.323283082077,0.170791876586,134377.0,8628525.0,13.1392188214,1244790.0,9.26341561428,20.0,120.0,19564.0,45252.0,45191.6666667,45652.0,46241.3333333,1,29,91302.0,135860.0,180970.0,659450.0,993975.0,1329775.0
453,-1.0,2016-12-30,7.04,45650.0,45760.0,45070.0,45500.0,-170.0,-150.0,75.0,85.0,-12.5,-3.0,45570.0,45210.0,5501.0,322225.0,197000.0,342526.0,146598.0,46301.0,45430.0,-230.0,-100.0,480826.0,-250.0,-160.0,-205.0,997230.0,977666.0,360.0,-160.0,0.305687019939,0.157918252636,146598.0,8563150.0,13.287532004,1202065.0,8.19973669491,20.0,130.0,19564.0,45286.0,45293.3333333,45553.0,46051.3333333,1,30,92202.0,137603.0,182161.0,650575.0,981675.0,1316200.0
454,0.0,2017-01-03,7.04,45630.0,46290.0,45630.0,45760.0,-80.0,-60.0,75.0,85.0,-13.5,-3.75,46190.0,45780.0,5574.0,311825.0,197000.0,347443.0,146598.0,46601.0,46040.0,-110.0,-50.0,482612.0,-180.0,-80.0,-130.0,1115438.0,1121282.0,410.0,-70.0,0.31588230578,0.158941458956,146598.0,8686075.0,13.9278040568,1206530.0,8.23019413635,20.0,60.0,-5844.0,45552.0,45365.0,45450.0,45954.6666667,2,3,92902.0,138803.0,184204.0,634050.0,962400.0,1293500.0
455,-1.0,2017-01-04,7.04,45910.0,45980.0,44810.0,45520.0,-80.0,-60.0,75.0,85.0,-15.0,-6.0,45460.0,45000.0,5500.5,305875.0,196900.0,346155.0,146598.0,46799.0,45360.0,-140.0,-40.0,484042.0,-150.0,-70.0,-110.0,1115438.0,1121282.0,460.0,-70.0,0.321863506334,0.159616775127,146598.0,8653875.0,14.146097262,1210105.0,8.25458055362,20.0,100.0,-5844.0,45642.0,45546.6666667,45356.0,45830.0,2,4,93400.0,139701.0,185602.0,617700.0,939925.0,1268275.0
456,0.0,2017-01-05,7.04,45400.0,46170.0,45360.0,45760.0,-80.0,-40.0,75.0,85.0,-19.5,-14.0,45990.0,45560.0,5611.0,301775.0,199650.0,345913.0,146598.0,47301.0,45850.0,-110.0,-20.0,492824.0,-130.0,-40.0,-85.0,1115438.0,1121282.0,430.0,-60.0,0.330792809212,0.161328940368,146598.0,8647825.0,14.3282660923,1232060.0,8.40434385189,40.0,90.0,-5844.0,45670.0,45661.6666667,45369.0,45732.0,2,5,94100.0,140701.0,187002.0,607650.0,919475.0,1241700.0
457,-1.0,2017-01-06,7.01,45720.0,45770.0,45090.0,45350.0,-60.0,0.0,70.0,80.0,-20.75,-15.5,45530.0,45160.0,5546.5,295125.0,199650.0,347430.0,171561.0,49092.0,45430.0,-80.0,10.0,482652.0,-120.0,-20.0,-70.0,1115438.0,1121282.0,370.0,-30.0,0.338246505718,0.143074474968,171561.0,8685750.0,14.7153748412,1206630.0,7.03324182069,60.0,90.0,-5844.0,45578.0,45616.6666667,45415.0,45627.3333333,2,6,96393.0,143192.0,189793.0,596900.0,902775.0,1214600.0
458,-1.0,2017-01-09,7.01,45260.0,45770.0,45090.0,45730.0,20.0,60.0,70.0,80.0,-21.0,-16.5,45600.0,45330.0,5551.5,294900.0,202850.0,345793.0,171561.0,48992.0,45470.0,-30.0,60.0,482970.0,-20.0,50.0,15.0,1115438.0,1121282.0,270.0,40.0,0.343930145812,0.14278303344,171561.0,8644825.0,14.6572143099,1207425.0,7.03787574099,40.0,90.0,-5844.0,45624.0,45603.3333333,45455.0,45576.6666667,2,9,98084.0,145385.0,192184.0,590025.0,891800.0,1197675.0
459,-1.0,2017-01-10,7.01,45530.0,46270.0,45350.0,46110.0,30.0,70.0,70.0,80.0,-22.0,-14.5,45930.0,45530.0,5642.0,293400.0,205125.0,347655.0,171561.0,49689.0,45780.0,0.0,60.0,493666.0,-10.0,60.0,25.0,1115438.0,1121282.0,400.0,50.0,0.349565439673,0.144814380891,171561.0,8691375.0,14.8114775051,1234165.0,7.19373867021,40.0,60.0,-5844.0,45694.0,45705.0,45623.0,45531.3333333,2,10,98681.0,147773.0,195074.0,588300.0,883425.0,1185200.0
460,-1.0,2017-01-11,7.01,46340.0,47260.0,46340.0,47160.0,40.0,80.0,70.0,80.0,-24.25,-21.25,47040.0,46660.0,5709.5,288225.0,203225.0,347022.0,171561.0,49489.0,46950.0,0.0,90.0,504168.0,-10.0,80.0,35.0,1115438.0,1121282.0,380.0,60.0,0.352545754185,0.144231497835,171561.0,8675550.0,15.049960968,1260420.0,7.34677461661,40.0,90.0,-5844.0,46022.0,45938.3333333,45832.0,45578.0,2,11,99178.0,148170.0,197262.0,581625.0,876525.0,1171650.0
461,-1.0,2017-01-12,7.01,46950.0,47200.0,46750.0,46980.0,30.0,70.0,70.0,80.0,-28.25,-29.0,47100.0,46690.0,5752.5,285700.0,205500.0,345188.0,171561.0,56089.0,46990.0,0.0,80.0,493754.0,-60.0,60.0,0.0,1115438.0,1121282.0,410.0,50.0,0.359642982149,0.163466638688,171561.0,8629700.0,15.1027301365,1234385.0,7.19502101293,40.0,80.0,-5844.0,46266.0,46181.6666667,45968.0,45668.0,2,12,105578.0,155267.0,204259.0,573925.0,867325.0,1162225.0
462,-1.0,2017-01-13,6.97,47110.0,47810.0,47110.0,47400.0,-30.0,10.0,70.0,80.0,-25.25,-24.0,47600.0,47240.0,5797.0,281700.0,204375.0,350739.0,170797.0,56338.0,47500.0,-40.0,20.0,489208.0,-100.0,0.0,-50.0,1115438.0,1121282.0,360.0,-10.0,0.362752928647,0.164926784428,170797.0,8768475.0,15.5634984026,1223020.0,7.16066441448,40.0,60.0,-5844.0,46676.0,46455.0,46127.0,45835.3333333,2,13,112427.0,161916.0,211605.0,567400.0,855625.0,1149025.0
463,0.0,2017-01-16,6.97,47420.0,48390.0,47230.0,47950.0,-260.0,-200.0,70.0,80.0,-21.5,-21.0,48010.0,47590.0,5857.0,279000.0,200925.0,349291.0,170797.0,60338.0,47900.0,30.0,130.0,500390.0,-50.0,110.0,30.0,1115438.0,1121282.0,420.0,-230.0,0.360080645161,0.176636591978,170797.0,8732275.0,15.6492383513,1250975.0,7.3243382495,60.0,100.0,-5844.0,47120.0,46888.3333333,46372.0,46010.0,2,16,116676.0,172765.0,222254.0,560700.0,846400.0,1134625.0
464,0.0,2017-01-17,6.97,47880.0,48060.0,46540.0,46780.0,-120.0,-100.0,70.0,80.0,-22.75,-24.0,47460.0,47040.0,5771.5,277375.0,201675.0,338718.0,170797.0,64741.0,47320.0,-200.0,-80.0,470532.0,-220.0,-100.0,-160.0,1115438.0,1121282.0,420.0,-110.0,0.363542136097,0.189526162638,170797.0,8467950.0,15.264443443,1176330.0,6.88729895724,20.0,120.0,-5844.0,47254.0,47063.3333333,46474.0,46166.6666667,2,17,125079.0,181417.0,237506.0,556375.0,838075.0,1123775.0
465,-1.0,2017-01-18,6.94,46850.0,47060.0,45930.0,46600.0,-70.0,-10.0,70.0,80.0,-28.5,-25.5,46700.0,46350.0,5721.0,276050.0,201875.0,333619.0,170797.0,64741.0,46550.0,-120.0,-30.0,455398.0,-150.0,-50.0,-100.0,1115438.0,1121282.0,350.0,-40.0,0.365649338888,0.189526162638,170797.0,8340475.0,15.1068194168,1138495.0,6.66577867293,60.0,90.0,-5844.0,47142.0,47145.0,46582.0,46268.6666667,2,18,129482.0,189820.0,246158.0,553425.0,832425.0,1114125.0
466,0.0,2017-01-19,6.92,46500.0,46880.0,46290.0,46730.0,-80.0,-20.0,70.0,80.0,-26.0,-25.0,46860.0,46530.0,5710.0,274100.0,201525.0,331812.0,170797.0,64640.0,46610.0,-100.0,30.0,454514.0,-150.0,-40.0,-95.0,1115438.0,1121282.0,330.0,-50.0,0.367612185334,0.189230489997,170797.0,8295300.0,15.1318861729,1136285.0,6.65283933559,60.0,130.0,-5844.0,47092.0,47073.3333333,46679.0,46342.6666667,2,19,129381.0,194122.0,254460.0,550150.0,827525.0,1106525.0
467,-1.0,2017-01-20,6.92,46570.0,46730.0,46000.0,46080.0,-110.0,-10.0,70.0,80.0,-18.0,-22.0,46590.0,46340.0,5706.0,275400.0,203250.0,330682.0,172979.0,64540.0,46420.0,-50.0,50.0,434922.0,-150.0,-40.0,-95.0,1115438.0,1121282.0,250.0,-60.0,0.369008714597,0.186554437244,172979.0,8267050.0,15.0091684822,1087305.0,6.2857630117,100.0,100.0,-5844.0,46828.0,46923.3333333,46752.0,46360.6666667,2,20,129180.0,193921.0,258662.0,549500.0,825550.0,1102925.0
468,-1.0,2017-01-23,6.92,46270.0,47280.0,46140.0,46850.0,-80.0,-40.0,70.0,80.0,-21.5,-25.25,47010.0,46780.0,5775.0,274650.0,199850.0,330513.0,172979.0,64438.0,46790.0,-80.0,-20.0,438680.0,-150.0,-50.0,-100.0,1115438.0,1121282.0,230.0,-60.0,0.363826688513,0.186259603767,172979.0,8262825.0,15.0424631349,1096700.0,6.34007596298,40.0,60.0,-5844.0,46608.0,46831.6666667,46864.0,46450.6666667,2,23,128978.0,193618.0,258359.0,550050.0,824150.0,1100200.0
469,-1.0,2017-01-24,6.9,46810.0,47210.0,46500.0,47070.0,-120.0,-80.0,70.0,80.0,-17.0,-22.0,47100.0,46810.0,5879.0,272150.0,191625.0,329173.0,172979.0,69500.0,46870.0,-120.0,-70.0,439608.0,-220.0,-120.0,-170.0,1115438.0,1121282.0,290.0,-100.0,0.352057688775,0.200891437689,172979.0,8229325.0,15.1190979239,1099020.0,6.35348799565,40.0,50.0,-5844.0,46666.0,46685.0,46960.0,46538.0,2,24,133938.0,198478.0,263118.0,546800.0,822200.0,1096300.0
470,-1.0,2017-01-25,6.91,47480.0,47880.0,47370.0,47650.0,-170.0,-70.0,70.0,80.0,-19.75,-24.0,47850.0,47480.0,5867.0,271025.0,190450.0,329119.0,172979.0,75921.0,47610.0,-150.0,-100.0,447972.0,-300.0,-120.0,-210.0,1115438.0,1121282.0,370.0,-120.0,0.351351351351,0.219451494112,172979.0,8227975.0,15.1793653722,1119930.0,6.47436972118,100.0,50.0,-5844.0,46876.0,46830.0,47009.0,46680.0,2,25,145421.0,209859.0,274399.0,543175.0,817825.0,1093225.0
471,0.0,2017-01-26,6.94,47460.0,48210.0,47450.0,48040.0,-160.0,-100.0,70.0,80.0,-19.0,-23.5,48040.0,47660.0,5890.0,268975.0,186925.0,328493.0,212925.0,77124.0,47820.0,-150.0,-100.0,444618.0,-220.0,-120.0,-170.0,1115438.0,1121282.0,380.0,-130.0,0.347476531276,0.181106023248,212925.0,8212325.0,15.2659633795,1111545.0,5.22035928144,60.0,50.0,-5844.0,47138.0,47070.0,47115.0,46832.0,2,26,153045.0,222545.0,286983.0,540000.0,812150.0,1086800.0
472,0.0,2017-02-03,6.94,47700.0,47710.0,46520.0,46780.0,-30.0,10.0,70.0,80.0,-8.25,-22.5,47120.0,46720.0,5836.0,257150.0,152550.0,324449.0,223853.0,77124.0,46920.0,-150.0,-100.0,445440.0,-100.0,0.0,-50.0,1115438.0,889759.0,400.0,-10.0,0.296616760646,0.172264834512,223853.0,8111225.0,15.7713882948,1113600.0,4.97469321385,40.0,50.0,225679.0,47278.0,47078.3333333,47053.0,46927.3333333,3,3,154248.0,230169.0,299669.0,526125.0,797150.0,1069300.0
473,-1.0,2017-02-06,6.92,46810.0,46980.0,46300.0,46600.0,-50.0,-10.0,70.0,80.0,-10.25,-25.0,46870.0,46480.0,5786.0,253725.0,147350.0,324214.0,223853.0,79422.0,46600.0,-80.0,20.0,454924.0,-120.0,-10.0,-65.0,1115438.0,889759.0,390.0,-30.0,0.290373435806,0.177397667219,223853.0,8105350.0,15.9727066706,1137310.0,5.08061093664,40.0,100.0,225679.0,47228.0,47165.0,46918.0,46985.3333333,3,6,156546.0,233670.0,309591.0,510875.0,779850.0,1050875.0
474,-1.0,2017-02-07,6.91,46620.0,47060.0,46560.0,46850.0,-90.0,-30.0,70.0,80.0,-15.5,-31.25,47060.0,46690.0,5802.0,253450.0,144925.0,321913.0,223853.0,81919.0,46810.0,-100.0,0.0,458328.0,-140.0,-30.0,-85.0,1115438.0,889759.0,370.0,-60.0,0.285904517656,0.18297498805,223853.0,8047825.0,15.8765535609,1145820.0,5.11862695608,60.0,100.0,225679.0,47184.0,47165.0,46925.0,47034.6666667,3,7,161341.0,238465.0,315589.0,507175.0,764325.0,1033300.0
475,-1.0,2017-02-08,6.92,46800.0,47690.0,46530.0,47660.0,-110.0,-50.0,70.0,80.0,-17.0,-24.25,47480.0,47150.0,5865.0,254725.0,143825.0,313607.0,223853.0,88511.0,47170.0,-120.0,-40.0,477636.0,-200.0,-60.0,-130.0,1115438.0,889759.0,330.0,-80.0,0.282314260477,0.197698936356,223853.0,7840175.0,15.3894886642,1194090.0,5.33425953639,60.0,80.0,225679.0,47186.0,47263.3333333,47031.0,47068.0,3,8,170430.0,249852.0,326976.0,508175.0,761900.0,1019050.0
476,0.0,2017-02-09,6.93,47710.0,47950.0,47370.0,47590.0,-110.0,-70.0,70.0,80.0,-13.25,-21.25,47800.0,47250.0,5863.0,251525.0,140325.0,313142.0,223853.0,97415.0,47680.0,-150.0,-30.0,483040.0,-170.0,-60.0,-115.0,1115438.0,889759.0,550.0,-90.0,0.278948414671,0.217586987889,223853.0,7828550.0,15.5621707584,1207600.0,5.39461164246,40.0,120.0,225679.0,47096.0,47253.3333333,47117.0,47108.6666667,3,9,185926.0,267845.0,347267.0,506250.0,759700.0,1013425.0
477,-1.0,2017-02-10,6.92,47620.0,48050.0,47120.0,47820.0,-20.0,20.0,70.0,80.0,-7.5,-7.5,47720.0,47010.0,5872.0,248200.0,137850.0,316306.0,277659.0,99588.0,47570.0,-60.0,20.0,511222.0,-70.0,0.0,-35.0,1115438.0,889759.0,710.0,0.0,0.277699435939,0.179335083682,277659.0,7907650.0,15.929995971,1278055.0,4.60296622836,40.0,80.0,225679.0,47304.0,47216.6666667,47291.0,47136.6666667,3,10,197003.0,285514.0,367433.0,499725.0,754450.0,1007900.0
478,0.0,2017-02-14,6.94,49820.0,50250.0,49660.0,50110.0,-250.0,-150.0,70.0,80.0,-16.75,-19.0,50100.0,49400.0,6145.0,243350.0,138325.0,316122.0,277659.0,125611.0,49940.0,-20.0,110.0,613308.0,-50.0,80.0,15.0,1115438.0,889759.0,700.0,-200.0,0.284209985617,0.226196521633,277659.0,7903050.0,16.2380316417,1533270.0,5.52213326418,100.0,130.0,225679.0,48006.0,47771.6666667,47617.0,47280.6666667,3,14,225199.0,322614.0,411125.0,491550.0,743075.0,997800.0
479,0.0,2017-02-15,6.93,50090.0,50290.0,48290.0,48740.0,-140.0,-40.0,70.0,80.0,-19.0,-16.0,49300.0,48490.0,6016.0,235825.0,128775.0,315722.0,277659.0,132201.0,49120.0,140.0,270.0,564448.0,50.0,250.0,150.0,1115438.0,889759.0,810.0,-90.0,0.273030849147,0.238063595994,277659.0,7893050.0,16.7349729672,1411120.0,5.08220515092,100.0,130.0,225679.0,48384.0,48128.3333333,47784.0,47411.3333333,3,15,257812.0,357400.0,454815.0,479175.0,727375.0,978900.0
480,0.0,2017-02-16,6.92,48740.0,49380.0,48510.0,48680.0,-150.0,-50.0,70.0,80.0,-17.0,-14.25,49220.0,48780.0,6015.0,236725.0,130225.0,318338.0,277659.0,136074.0,48970.0,-200.0,-30.0,546370.0,-220.0,-50.0,-135.0,1115438.0,889759.0,440.0,-100.0,0.275055444081,0.245037978239,277659.0,7958450.0,16.809483578,1365925.0,4.91943354979,100.0,170.0,225679.0,48588.0,48433.3333333,47887.0,47550.0,3,16,268275.0,393886.0,493474.0,472550.0,715900.0,964100.0
481,0.0,2017-02-17,6.91,48600.0,48960.0,48170.0,48360.0,-160.0,-60.0,70.0,80.0,-15.0,-10.25,48920.0,48400.0,5939.0,229075.0,126075.0,316500.0,295730.0,135896.0,48600.0,-200.0,-30.0,542464.0,-250.0,-70.0,-160.0,1115438.0,889759.0,520.0,-110.0,0.275182800393,0.229763635749,295730.0,7912500.0,17.2705445815,1356160.0,4.58580461908,100.0,170.0,225679.0,48742.0,48550.0,47919.0,47658.6666667,3,17,271970.0,404171.0,529782.0,465800.0,701625.0,944975.0
482,-1.0,2017-02-20,6.9,48280.0,48850.0,47950.0,48770.0,-170.0,-70.0,70.0,80.0,-11.75,-11.75,48790.0,48280.0,6002.0,224025.0,126075.0,315194.0,295730.0,135596.0,48420.0,-230.0,-60.0,546626.0,-250.0,-80.0,-165.0,1115438.0,889759.0,510.0,-120.0,0.281386006026,0.229256416326,295730.0,7879850.0,17.5869880594,1366565.0,4.62098873973,100.0,170.0,225679.0,48932.0,48746.6666667,48118.0,47838.0,3,20,271492.0,407566.0,539767.0,453100.0,689825.0,925650.0
483,0.0,2017-02-21,6.92,48870.0,49350.0,48750.0,48920.0,-180.0,-100.0,70.0,80.0,-14.5,-14.25,49370.0,48850.0,6034.0,221425.0,126075.0,314244.0,295730.0,133320.0,49050.0,-250.0,-80.0,544616.0,-300.0,-110.0,-205.0,1115438.0,889759.0,520.0,-140.0,0.284690075646,0.225408311636,295730.0,7856100.0,17.739866772,1361540.0,4.60399688905,80.0,170.0,225679.0,48694.0,48930.0,48350.0,47976.0,3,21,268916.0,404812.0,540886.0,445450.0,674525.0,911250.0
484,0.0,2017-02-22,6.93,48990.0,49210.0,48500.0,48660.0,-200.0,-120.0,70.0,80.0,-14.25,-16.75,49180.0,48630.0,5976.0,219425.0,126200.0,312280.0,295730.0,135470.0,48900.0,-250.0,-120.0,543932.0,-280.0,-130.0,-205.0,1115438.0,889759.0,550.0,-160.0,0.287569784664,0.229043384168,295730.0,7807000.0,17.7896775664,1359830.0,4.59821458763,80.0,130.0,225679.0,48678.0,48688.3333333,48531.0,48082.0,3,22,268790.0,404386.0,540282.0,440850.0,664875.0,893950.0
485,0.0,2017-02-23,6.94,48530.0,48990.0,48160.0,48390.0,-200.0,-120.0,70.0,80.0,-14.25,-20.0,48880.0,48320.0,5991.0,214025.0,125900.0,315658.0,295730.0,135945.0,48570.0,-230.0,-80.0,540832.0,-260.0,-100.0,-180.0,1115438.0,889759.0,560.0,-160.0,0.294124518164,0.229846481588,295730.0,7891450.0,18.4358135732,1352080.0,4.57200825077,80.0,150.0,225679.0,48620.0,48630.0,48604.0,48131.3333333,3,23,271415.0,404735.0,540331.0,433450.0,654875.0,878900.0
486,-1.0,2017-02-24,6.93,48640.0,48700.0,47100.0,47760.0,-140.0,-60.0,70.0,80.0,-13.0,-19.5,48050.0,47460.0,5881.0,210800.0,125950.0,314657.0,289899.0,137695.0,47760.0,-180.0,-60.0,527974.0,-220.0,-70.0,-145.0,1115438.0,889759.0,590.0,-100.0,0.29874288425,0.237487883711,289899.0,7866425.0,18.6585033207,1319935.0,4.55308572986,80.0,120.0,225679.0,48500.0,48476.6666667,48621.0,48112.6666667,3,24,273640.0,409110.0,542430.0,424825.0,644250.0,865675.0
487,0.0,2017-02-27,6.93,47700.0,48310.0,47400.0,47730.0,-180.0,-100.0,70.0,80.0,-10.0,-17.0,48230.0,47700.0,5927.0,206875.0,96225.0,311414.0,289899.0,140360.0,47870.0,-220.0,-80.0,518148.0,-260.0,-100.0,-180.0,1115438.0,889759.0,530.0,-140.0,0.232567975831,0.242084312122,289899.0,7785350.0,18.8165558912,1295370.0,4.46834932166,80.0,140.0,225679.0,48292.0,48371.6666667,48612.0,48176.0,3,27,278055.0,414000.0,549470.0,417675.0,631700.0,851125.0
488,-1.0,2017-02-28,6.93,47910.0,48090.0,47440.0,47740.0,-180.0,-100.0,70.0,80.0,-6.5,-13.5,48170.0,47640.0,5936.0,203100.0,95725.0,311570.0,289899.0,143212.0,47830.0,-220.0,-100.0,520720.0,-260.0,-130.0,-195.0,1115438.0,621047.0,530.0,-140.0,0.235659773511,0.247003266655,289899.0,7789250.0,19.1758985721,1301800.0,4.49052946026,80.0,120.0,494391.0,48056.0,48200.0,48375.0,48252.0,3,28,283572.0,421267.0,557212.0,409975.0,620775.0,834800.0
489,-1.0,2017-03-01,6.93,47880.0,48800.0,47690.0,48650.0,-200.0,-120.0,70.0,80.0,-13.0,-12.0,48710.0,48150.0,6040.0,200725.0,95975.0,316918.0,289899.0,145964.0,48310.0,-240.0,-100.0,527792.0,-290.0,-140.0,-215.0,1115438.0,621047.0,560.0,-160.0,0.239070868103,0.251749747326,289899.0,7922950.0,19.7358326068,1319480.0,4.55151621772,80.0,140.0,494391.0,48054.0,48155.0,48366.0,48372.0,1,1,289176.0,429536.0,567231.0,403825.0,610700.0,821500.0
490,0.0,2017-03-02,6.93,48780.0,49100.0,48330.0,48690.0,-200.0,-120.0,70.0,80.0,-12.0,-17.0,49070.0,48430.0,5994.0,200000.0,95775.0,318444.0,289899.0,151205.0,48710.0,-250.0,-120.0,535318.0,-270.0,-140.0,-205.0,1115438.0,621047.0,640.0,-160.0,0.2394375,0.260789102412,289899.0,7961100.0,19.90275,1338295.0,4.61641813183,80.0,130.0,494391.0,48114.0,48160.0,48367.0,48440.6666667,1,2,297169.0,440381.0,580741.0,400725.0,603825.0,810700.0
491,0.0,2017-03-03,6.94,48450.0,48470.0,47860.0,48280.0,-150.0,-70.0,70.0,80.0,-11.25,-17.75,48520.0,47860.0,5910.0,196425.0,88750.0,318405.0,313873.0,155381.0,48150.0,-220.0,-80.0,534614.0,-210.0,-100.0,-155.0,1115438.0,621047.0,660.0,-110.0,0.225913198422,0.247522086959,313873.0,7960125.0,20.2625047728,1336535.0,4.2582031586,80.0,140.0,494391.0,48218.0,48141.6666667,48359.0,48486.6666667,1,3,306586.0,452550.0,595762.0,396425.0,597150.0,800250.0
492,0.0,2017-03-06,6.95,48130.0,48440.0,47710.0,47890.0,-140.0,-60.0,70.0,80.0,-14.25,-23.75,48540.0,47900.0,5856.0,235250.0,125000.0,319900.0,313873.0,160607.0,48150.0,-180.0,-60.0,546892.0,-180.0,-60.0,-120.0,1115438.0,621047.0,640.0,-100.0,0.265674814028,0.255847110137,313873.0,7997500.0,16.9978746015,1367230.0,4.35599748943,80.0,120.0,494391.0,48250.0,48163.3333333,48271.0,48491.3333333,1,6,315988.0,467193.0,613157.0,431675.0,631675.0,832400.0
493,0.0,2017-03-07,6.95,47750.0,47790.0,47380.0,47720.0,-70.0,10.0,70.0,80.0,-18.25,-29.75,48030.0,47430.0,5807.0,261975.0,154075.0,320666.0,313873.0,164712.0,47640.0,-120.0,0.0,547820.0,-140.0,-20.0,-80.0,1115438.0,621047.0,600.0,-30.0,0.294064319114,0.262386379204,313873.0,8016650.0,15.3004103445,1369550.0,4.36338901403,80.0,120.0,494391.0,48246.0,48161.6666667,48151.0,48332.0,1,7,325319.0,480700.0,631905.0,497225.0,693650.0,893650.0
494,0.0,2017-03-08,6.95,47610.0,47840.0,47100.0,47300.0,-30.0,70.0,70.0,80.0,-18.25,-26.25,47570.0,46990.0,5782.0,288525.0,165025.0,321865.0,313873.0,166808.0,47410.0,-80.0,70.0,542600.0,-90.0,40.0,-25.0,1115438.0,621047.0,580.0,20.0,0.285980417641,0.265725309281,313873.0,8046625.0,13.9444155619,1356500.0,4.32181168817,100.0,150.0,494391.0,47976.0,48088.3333333,48015.0,48236.0,1,8,331520.0,492127.0,647508.0,550500.0,785750.0,982175.0
495,0.0,2017-03-09,6.95,47400.0,47590.0,46480.0,46570.0,-20.0,80.0,70.0,80.0,-17.5,-31.5,47040.0,46480.0,5655.0,327300.0,194825.0,324527.0,313873.0,165887.0,46970.0,20.0,80.0,545756.0,-50.0,60.0,5.0,1115438.0,621047.0,560.0,30.0,0.297624503514,0.264258155369,313873.0,8113175.0,12.3940956309,1364390.0,4.3469492438,100.0,60.0,494391.0,47552.0,47741.6666667,47833.0,48095.3333333,1,9,332695.0,497407.0,658014.0,615825.0,877800.0,1113050.0
496,-1.0,2017-03-10,6.97,46300.0,46830.0,46140.0,46650.0,-10.0,90.0,70.0,80.0,-15.75,-26.75,46730.0,46220.0,5714.5,325500.0,186075.0,325060.0,326732.0,166556.0,46560.0,-50.0,70.0,545504.0,-60.0,50.0,-5.0,1115438.0,621047.0,510.0,40.0,0.285829493088,0.254881676726,326732.0,8126500.0,12.4831029186,1363760.0,4.17394072206,100.0,120.0,494391.0,47226.0,47401.6666667,47722.0,47981.3333333,1,10,332443.0,499251.0,663963.0,652800.0,941325.0,1203300.0
497,-1.0,2017-03-13,6.97,46800.0,47560.0,46530.0,47560.0,-10.0,90.0,70.0,80.0,-19.5,-26.75,47180.0,46690.0,5794.0,331200.0,182900.0,323319.0,326732.0,171434.0,47020.0,-40.0,70.0,543342.0,-70.0,60.0,-5.0,1115438.0,621047.0,490.0,40.0,0.276117149758,0.26234651029,326732.0,8082975.0,12.2025588768,1358355.0,4.15739811221,100.0,110.0,494391.0,47160.0,47281.6666667,47705.0,47900.6666667,1,13,337990.0,503877.0,670685.0,656700.0,984000.0,1272525.0
498,-1.0,2017-03-14,6.96,47500.0,47580.0,47190.0,47360.0,10.0,110.0,70.0,80.0,-21.75,-26.5,47500.0,46840.0,5747.0,332050.0,184850.0,321139.0,326732.0,175783.0,47360.0,-20.0,130.0,541456.0,-30.0,100.0,35.0,1115438.0,621047.0,660.0,60.0,0.278346634543,0.269001811883,326732.0,8028475.0,12.0892561361,1353640.0,4.1429673249,100.0,150.0,494391.0,47088.0,47193.3333333,47667.0,47796.6666667,1,14,347217.0,513773.0,679660.0,663250.0,988750.0,1316050.0
