,S5806281,S5806282,S5807322,S5807323,S5806058,S5808597,S0116880,S0068143,S0029752,S0164358,S5806052,S0049507,S0049493,S0181392,S0203259,S0203260,M0086399,USE00020,PE100058,price_open,price_close,MA5,MA10,MA15,d111,d112,d211,d221,d222,d511,d512,QA,PE100042
922,100.0,120.0,50.0,60.0,-22.75,-36.0,37100.0,37070.0,349625.0,291650.0,322835.0,136329.0,35039.0,37110.0,50.0,140.0,450134.0,6.71,975266.0,37100.0,37230.0,36670.0,36642.0,36552.0,30.0,110.0,0.417089739006,0.128508974613,136329.0,8070875.0,11.5421880586,1,0.3418
923,100.0,120.0,50.0,60.0,-23.75,-41.5,37270.0,37200.0,347950.0,293450.0,318918.0,136329.0,34614.0,37240.0,40.0,130.0,439356.0,6.71,975266.0,37260.0,37280.0,36802.0,36703.0,36612.6666667,70.0,110.0,0.421684150022,0.126950245362,136329.0,7972950.0,11.4570340566,1,1.29973
924,130.0,150.0,55.0,65.0,-23.25,-43.0,37340.0,37280.0,347800.0,296575.0,316349.0,136329.0,34165.0,37330.0,50.0,130.0,440268.0,6.71,975266.0,37300.0,37300.0,37028.0,36782.0,36670.6666667,60.0,140.0,0.42635853939,0.125303493754,136329.0,7908725.0,11.3696449109,1,1.38161
925,150.0,170.0,55.0,65.0,-18.0,-38.75,37550.0,37500.0,346050.0,292825.0,319795.0,136329.0,32193.0,37490.0,60.0,140.0,458610.0,6.71,975266.0,37310.0,37650.0,37238.0,36890.0,36763.3333333,50.0,160.0,0.423096373356,0.118070990031,136329.0,7994875.0,11.5516182633,1,1.4367
926,150.0,170.0,55.0,65.0,-22.0,-43.0,37830.0,37710.0,356875.0,297075.0,319768.0,130780.0,29866.0,37770.0,80.0,140.0,461368.0,6.71,975266.0,37770.0,37860.0,37464.0,37001.0,36869.3333333,120.0,160.0,0.416217162872,0.114184126013,130780.0,7994200.0,11.2002802102,1,1.54437
927,140.0,160.0,55.0,65.0,-21.75,-44.0,37830.0,37720.0,364125.0,307075.0,321819.0,130780.0,26867.0,37770.0,80.0,150.0,456438.0,6.71,975266.0,37820.0,37760.0,37570.0,37120.0,36951.3333333,110.0,150.0,0.421661517336,0.102718305551,130780.0,8045475.0,11.0476828012,1,1.50605
928,160.0,180.0,55.0,65.0,-18.25,-41.5,37680.0,37580.0,371475.0,308850.0,321667.0,130780.0,24742.0,37640.0,90.0,160.0,462712.0,6.71,975266.0,37750.0,37680.0,37650.0,37226.0,37018.6666667,100.0,170.0,0.415707651928,0.0945939746139,130780.0,8041675.0,10.8239787334,1,1.35334
929,200.0,220.0,55.0,65.0,-17.0,-40.5,37480.0,37440.0,369075.0,293700.0,319307.0,130780.0,23193.0,37450.0,120.0,190.0,449096.0,6.71,975266.0,37550.0,37520.0,37694.0,37361.0,37086.0,40.0,210.0,0.397886608413,0.0886718152623,130780.0,7982675.0,10.8144347355,1,1.31209
930,210.0,230.0,55.0,65.0,-15.75,-43.0,37790.0,37800.0,379175.0,301275.0,321517.0,130780.0,21993.0,37780.0,120.0,200.0,444148.0,6.71,975266.0,37600.0,37650.0,37694.0,37466.0,37158.0,10.0,220.0,0.397276982923,0.0840839577917,130780.0,8037925.0,10.5992285884,1,1.30926
931,200.0,220.0,55.0,65.0,-17.0,-40.0,37700.0,37670.0,372225.0,292100.0,321700.0,107058.0,24171.0,37690.0,110.0,180.0,439784.0,6.71,967692.0,37680.0,37710.0,37664.0,37564.0,37222.0,30.0,210.0,0.392370206192,0.112887406826,107058.0,8042500.0,10.8032775875,1,1.33553
932,210.0,230.0,55.0,65.0,-19.25,-47.0,37550.0,37540.0,350675.0,278625.0,315142.0,107058.0,23345.0,37550.0,120.0,200.0,433864.0,6.71,967692.0,37660.0,37650.0,37642.0,37606.0,37294.0,10.0,220.0,0.397269551579,0.109029684844,107058.0,7878550.0,11.2334070008,2,1.27723
933,190.0,210.0,55.0,65.0,-20.5,-48.25,38010.0,37980.0,349350.0,268725.0,315381.0,107058.0,22636.0,38000.0,80.0,180.0,468044.0,6.75,967692.0,37670.0,38160.0,37738.0,37694.0,37396.6666667,30.0,200.0,0.384607127523,0.105718395636,107058.0,7884525.0,11.2845641906,2,1.25714
934,170.0,210.0,60.0,70.0,-22.75,-47.75,37940.0,37920.0,347850.0,262250.0,314865.0,107058.0,23761.0,37920.0,70.0,180.0,464966.0,6.76,967692.0,38060.0,37950.0,37824.0,37759.0,37515.3333333,20.0,190.0,0.376958459106,0.110972556932,107058.0,7871625.0,11.314683053,2,1.40412
935,150.0,170.0,60.0,70.0,-20.5,-46.0,37860.0,37850.0,346150.0,257500.0,320288.0,107058.0,23462.0,37860.0,50.0,160.0,466170.0,6.77,967692.0,37990.0,37630.0,37820.0,37757.0,37584.0,10.0,160.0,0.371948577206,0.109576117618,107058.0,8007200.0,11.5660840676,2,1.35975
936,130.0,150.0,60.0,70.0,-19.75,-45.75,37310.0,37480.0,349075.0,251825.0,319536.0,121439.0,26511.0,37300.0,40.0,120.0,449142.0,6.77,967692.0,37210.0,37370.0,37752.0,37708.0,37626.6666667,170.0,140.0,0.360703287259,0.109153566811,121439.0,7988400.0,11.4422402063,2,1.09485
937,110.0,130.0,60.0,70.0,-21.5,-45.0,37280.0,37330.0,345800.0,247475.0,314753.0,121439.0,28939.0,37260.0,40.0,120.0,455972.0,6.77,967692.0,37210.0,37320.0,37686.0,37664.0,37632.6666667,50.0,120.0,0.35782967033,0.119150355322,121439.0,7868825.0,11.3777111047,2,1.18901
938,130.0,150.0,60.0,70.0,-21.25,-45.5,37350.0,37300.0,348000.0,247600.0,305391.0,121439.0,29814.0,37290.0,50.0,140.0,442708.0,6.78,967692.0,37250.0,37400.0,37534.0,37636.0,37640.6666667,50.0,140.0,0.355747126437,0.122752987096,121439.0,7634775.0,10.9695043103,2,1.11255
939,150.0,170.0,60.0,70.0,-21.0,-43.25,37310.0,37260.0,350625.0,248625.0,307669.0,121439.0,29814.0,37270.0,60.0,170.0,442046.0,6.79,967692.0,37310.0,37190.0,37382.0,37603.0,37633.3333333,50.0,160.0,0.354545454545,0.122752987096,121439.0,7691725.0,10.9685918004,2,1.14694
940,180.0,200.0,65.0,75.0,-19.5,-43.5,37330.0,37270.0,348575.0,243850.0,306607.0,121439.0,29537.0,37240.0,100.0,160.0,442270.0,6.79,967692.0,37200.0,37310.0,37318.0,37569.0,37610.6666667,60.0,190.0,0.349781252241,0.121612496809,121439.0,7665175.0,10.9950154199,2,1.1473
941,230.0,250.0,65.0,75.0,-20.75,-45.75,37180.0,37150.0,346775.0,241925.0,306845.0,117634.0,25177.0,37130.0,150.0,220.0,443978.0,6.79,967692.0,37240.0,37180.0,37280.0,37516.0,37565.3333333,30.0,240.0,0.348821281811,0.107014128568,117634.0,7671125.0,11.060666138,2,1.2639
942,260.0,280.0,70.0,80.0,-19.25,-38.75,37320.0,37320.0,339950.0,237525.0,307645.0,117634.0,22702.0,37270.0,200.0,280.0,451524.0,6.81,967692.0,37110.0,37350.0,37286.0,37486.0,37538.0,0.0,270.0,0.349352846007,0.0964942108574,117634.0,7691125.0,11.3121414914,2,1.35149
943,360.0,380.0,70.0,80.0,-12.75,-33.75,37760.0,37860.0,338800.0,234825.0,309477.0,117634.0,21575.0,37780.0,250.0,360.0,475622.0,6.82,967692.0,37300.0,38010.0,37408.0,37471.0,37560.0,100.0,370.0,0.346554014168,0.0917039291361,117634.0,7736925.0,11.4181301653,2,1.46966
944,240.0,260.0,80.0,90.0,-7.25,-29.75,37830.0,37920.0,336225.0,223525.0,306440.0,117634.0,20772.0,37930.0,180.0,250.0,455338.0,6.83,967692.0,38110.0,37760.0,37522.0,37452.0,37576.0,90.0,250.0,0.3324038962,0.0882908002788,117634.0,7661000.0,11.3926685999,2,1.55303
945,210.0,230.0,85.0,95.0,-8.5,-37.25,37780.0,37830.0,331450.0,211025.0,309726.0,117634.0,19994.0,37820.0,100.0,200.0,452920.0,6.82,967692.0,37790.0,37820.0,37624.0,37471.0,37587.3333333,50.0,220.0,0.318336098959,0.0849839332166,117634.0,7743150.0,11.6807210741,2,1.64725
946,160.0,180.0,85.0,95.0,-11.5,-38.0,38130.0,38190.0,326400.0,192975.0,313844.0,102548.0,19392.0,38130.0,90.0,150.0,460326.0,6.83,967692.0,38020.0,38270.0,37842.0,37561.0,37624.6666667,60.0,170.0,0.295611213235,0.0945508444826,102548.0,7846100.0,12.0191482843,2,1.70915
947,130.0,150.0,85.0,95.0,-12.0,-38.75,38430.0,38420.0,320825.0,186825.0,313442.0,102548.0,18150.0,38420.0,60.0,120.0,461182.0,6.83,926512.0,38390.0,38390.0,38050.0,37668.0,37674.0,10.0,140.0,0.291163406842,0.0884951437376,102548.0,7836050.0,12.2123431777,2,1.781
948,160.0,180.0,90.0,100.0,-12.25,-41.5,38650.0,38680.0,319475.0,184900.0,318912.0,102548.0,22871.0,38660.0,50.0,150.0,482346.0,6.82,926512.0,38500.0,38740.0,38196.0,37802.0,37712.6666667,30.0,170.0,0.289381015729,0.11151363264,102548.0,7972800.0,12.4779716723,3,1.9036
949,170.0,190.0,90.0,100.0,-13.75,-40.75,38800.0,38740.0,319000.0,173025.0,322314.0,102548.0,22871.0,38820.0,80.0,170.0,478118.0,6.82,926512.0,38780.0,38580.0,38360.0,37941.0,37754.6666667,60.0,180.0,0.271199059561,0.11151363264,102548.0,8057850.0,12.6298589342,3,2.24026
950,180.0,200.0,90.0,100.0,-13.0,-32.5,38820.0,38810.0,310600.0,166625.0,328160.0,102548.0,22620.0,38800.0,80.0,180.0,496132.0,6.81,926512.0,38730.0,38990.0,38594.0,38109.0,37845.3333333,10.0,190.0,0.268230843529,0.110289815501,102548.0,8204000.0,13.206696716,3,2.75887
951,180.0,200.0,90.0,100.0,-13.5,-31.25,39200.0,39130.0,305000.0,162500.0,331091.0,97839.0,22620.0,39190.0,70.0,170.0,504194.0,6.81,926512.0,39100.0,39130.0,38766.0,38304.0,37962.6666667,70.0,190.0,0.266393442623,0.115598074388,97839.0,8277275.0,13.5693032787,3,4.62871
952,160.0,180.0,90.0,100.0,-18.25,-34.0,39920.0,39880.0,298400.0,165075.0,335512.0,97839.0,21818.0,39880.0,50.0,180.0,548218.0,6.81,926512.0,39230.0,40380.0,39164.0,38607.0,38166.6666667,40.0,170.0,0.276600201072,0.111499504288,97839.0,8387800.0,14.0546246649,3,4.37364
953,80.0,100.0,90.0,100.0,-16.75,-31.5,40410.0,40360.0,291625.0,163075.0,342234.0,97839.0,21818.0,40370.0,-50.0,80.0,556482.0,6.82,926512.0,40180.0,40450.0,39506.0,38851.0,38370.0,50.0,90.0,0.279597085298,0.111499504288,97839.0,8555850.0,14.6692670381,3,3.72283
954,50.0,70.0,90.0,100.0,-14.0,-23.5,41410.0,41470.0,282600.0,169825.0,353361.0,97839.0,21619.0,41430.0,-40.0,80.0,560162.0,6.83,926512.0,40400.0,41600.0,40110.0,39235.0,38664.0,60.0,60.0,0.30046886058,0.110482527417,97839.0,8834025.0,15.6299097665,3,3.23505
955,1030.0,1050.0,90.0,100.0,-13.5,-17.25,42960.0,43460.0,274950.0,169825.0,364452.0,97839.0,21319.0,42970.0,1050.0,1200.0,552708.0,6.82,926512.0,42320.0,43910.0,41094.0,39844.0,39104.0,500.0,1040.0,0.308828877978,0.108949396457,97839.0,9111300.0,16.5690125477,3,3.00408
956,40.0,60.0,90.0,100.0,-8.25,-5.25,45280.0,45390.0,270850.0,171200.0,366968.0,112551.0,21319.0,45330.0,-50.0,80.0,552572.0,6.84,926512.0,45000.0,46700.0,42608.0,40687.0,39738.6666667,110.0,50.0,0.316042089718,0.0947081767377,112551.0,9174200.0,16.9359424035,3,1.92799
957,150.0,170.0,90.0,100.0,-6.5,-7.0,45780.0,45770.0,266150.0,174050.0,366843.0,112551.0,23023.0,45630.0,-80.0,150.0,537450.0,6.84,926512.0,47200.0,45520.0,43636.0,41400.0,40283.3333333,10.0,160.0,0.326977268458,0.102278078382,112551.0,9171075.0,17.2291470975,3,0.868207
958,70.0,90.0,90.0,100.0,5.0,-10.0,44870.0,45360.0,262050.0,174425.0,354390.0,112551.0,27575.0,44940.0,-20.0,80.0,530572.0,6.88,926512.0,45500.0,43670.0,44280.0,41893.0,40660.6666667,490.0,80.0,0.332808624308,0.122500022212,112551.0,8859750.0,16.9046937607,3,0.682065
959,20.0,40.0,90.0,100.0,-8.5,-14.5,44110.0,44190.0,255600.0,173825.0,354840.0,112551.0,29472.0,44170.0,-50.0,20.0,531838.0,6.91,926512.0,43670.0,44580.0,44876.0,42493.0,41115.3333333,80.0,30.0,0.340033255086,0.130927312951,112551.0,8871000.0,17.353286385,3,0.713106
960,0.0,20.0,90.0,100.0,-10.25,-19.25,43890.0,43810.0,257875.0,186350.0,357495.0,112551.0,29447.0,43890.0,-100.0,-10.0,513626.0,6.91,926512.0,44270.0,43670.0,44828.0,42961.0,41505.3333333,80.0,10.0,0.36131846825,0.130816252188,112551.0,8937375.0,17.3288899661,3,0.707723
961,-70.0,-50.0,90.0,100.0,-11.0,-18.5,44120.0,44040.0,253700.0,180425.0,358139.0,134538.0,29398.0,44180.0,-150.0,-80.0,517266.0,6.92,926512.0,43830.0,44210.0,44330.0,43469.0,41901.3333333,80.0,-60.0,0.355587307844,0.109255377663,134538.0,8953475.0,17.6457922743,3,0.726514
962,-70.0,-50.0,90.0,100.0,-15.5,-21.0,44630.0,44590.0,247075.0,174975.0,358369.0,134538.0,29398.0,44500.0,-160.0,-80.0,544634.0,6.94,926512.0,44430.0,45120.0,44250.0,43943.0,42350.0,40.0,-60.0,0.354092886775,0.109255377663,134538.0,8959225.0,18.1305777598,3,0.703256
963,-90.0,-70.0,90.0,100.0,-16.0,-18.5,45830.0,45690.0,242275.0,170450.0,356600.0,134538.0,29148.0,45610.0,-180.0,-90.0,555764.0,6.95,926512.0,45190.0,46210.0,44758.0,44519.0,42848.0,140.0,-80.0,0.351769683211,0.108326272131,134538.0,8915000.0,18.3985140852,3,0.689924
964,-60.0,-40.0,85.0,95.0,-15.5,-8.0,45890.0,45720.0,239400.0,165750.0,355988.0,134538.0,28948.0,45760.0,-160.0,-60.0,555178.0,6.94,926512.0,45900.0,45760.0,44994.0,44935.0,43326.6666667,170.0,-50.0,0.346177944862,0.107582987706,134538.0,8899700.0,18.5875104428,3,0.685172
965,-80.0,-60.0,85.0,95.0,-14.5,4.0,47560.0,47560.0,235875.0,160525.0,366041.0,134538.0,35350.0,47310.0,-150.0,-80.0,555764.0,6.94,926512.0,45560.0,48210.0,45902.0,45365.0,43941.3333333,0.0,-70.0,0.340275569687,0.131375522157,134538.0,9151025.0,19.3980392157,3,0.689348
966,-100.0,-80.0,85.0,95.0,-14.5,0.0,48330.0,48030.0,237200.0,159550.0,365554.0,144063.0,35698.0,48260.0,-190.0,-80.0,550096.0,6.97,926512.0,47930.0,48100.0,46680.0,45505.0,44539.3333333,300.0,-90.0,0.336319561551,0.123897183871,144063.0,9138850.0,19.2640177066,3,0.695057
967,-100.0,-80.0,85.0,95.0,-15.25,7.0,48880.0,48670.0,234250.0,154375.0,361544.0,144063.0,35673.0,48820.0,-180.0,-100.0,596476.0,6.96,926512.0,48120.0,49580.0,47572.0,45911.0,45152.6666667,210.0,-90.0,0.329509071505,0.123810416276,144063.0,9038600.0,19.2926360726,3,0.707765
968,-100.0,-80.0,80.0,90.0,-15.0,-1.25,48040.0,47520.0,235475.0,152650.0,361192.0,144063.0,36172.0,47950.0,-170.0,-80.0,547904.0,6.96,926512.0,49300.0,46750.0,47680.0,46219.0,45572.6666667,520.0,-90.0,0.324132073469,0.125542297467,144063.0,9029800.0,19.1735853063,3,0.702546
969,-70.0,-50.0,80.0,90.0,-11.75,6.5,46340.0,46060.0,234825.0,144225.0,366150.0,144063.0,36372.0,46220.0,-170.0,-70.0,536542.0,6.95,997230.0,47030.0,46100.0,47748.0,46371.0,45872.6666667,280.0,-60.0,0.307090386458,0.126236438225,144063.0,9153750.0,19.4905780901,3,0.669164
970,10.0,30.0,80.0,90.0,-3.0,13.0,47060.0,46850.0,236675.0,142525.0,365735.0,144063.0,37456.0,46990.0,-100.0,0.0,537352.0,6.94,997230.0,46390.0,47060.0,47518.0,46710.0,46082.6666667,210.0,20.0,0.301098552868,0.129998681133,144063.0,9143375.0,19.3163092849,1,0.659968
971,-10.0,10.0,80.0,90.0,-2.0,16.5,46670.0,46290.0,234025.0,137675.0,366272.0,135363.0,37580.0,46650.0,-130.0,-10.0,524434.0,6.95,997230.0,46930.0,46630.0,47224.0,46952.0,46078.0,380.0,0.0,0.294145924581,0.138811935315,135363.0,9156800.0,19.5637218246,1,0.652586
972,0.0,20.0,80.0,90.0,-5.0,17.25,47030.0,46890.0,233025.0,136675.0,364966.0,135363.0,37880.0,46910.0,-150.0,0.0,547682.0,6.95,997230.0,46420.0,47360.0,46780.0,47176.0,46200.6666667,140.0,10.0,0.29326252548,0.139920066783,135363.0,9124150.0,19.577620427,1,0.650535
973,10.0,30.0,80.0,90.0,-8.25,13.75,48010.0,47510.0,229500.0,128475.0,366862.0,135363.0,38280.0,47950.0,-200.0,20.0,550710.0,6.95,997230.0,47420.0,47690.0,46968.0,47324.0,46468.6666667,500.0,20.0,0.279901960784,0.141397575408,135363.0,9171550.0,19.9815904139,1,0.69183
974,40.0,60.0,80.0,90.0,-5.75,3.75,48010.0,47590.0,225925.0,117225.0,368693.0,135363.0,39481.0,47930.0,-170.0,40.0,582720.0,6.93,997230.0,47460.0,48350.0,47418.0,47583.0,46720.0,420.0,50.0,0.259433440301,0.145833795055,135363.0,9217325.0,20.3990815536,1,0.777007
975,50.0,70.0,80.0,90.0,-0.75,6.5,47640.0,46980.0,221125.0,109675.0,369427.0,135363.0,39481.0,47530.0,-150.0,50.0,555444.0,6.96,997230.0,48260.0,47210.0,47448.0,47483.0,46956.0,660.0,60.0,0.247993216507,0.145833795055,135363.0,9235675.0,20.8833804409,1,0.910122
976,60.0,80.0,80.0,90.0,-4.0,8.25,47210.0,46840.0,213325.0,108850.0,373225.0,131950.0,39278.0,47100.0,-100.0,60.0,544174.0,6.94,997230.0,47360.0,47390.0,47600.0,47412.0,47168.0,370.0,70.0,0.255127153404,0.148836680561,131950.0,9330625.0,21.8695066214,1,0.859792
977,60.0,100.0,80.0,90.0,-17.0,-4.25,47810.0,47420.0,241550.0,140175.0,374344.0,131950.0,41586.0,47700.0,-100.0,80.0,540390.0,6.93,997230.0,47530.0,47230.0,47574.0,47177.0,47308.6666667,390.0,80.0,0.290157317326,0.157582417582,131950.0,9358600.0,19.3719726765,1,1.16984
978,90.0,110.0,80.0,90.0,-12.5,-1.75,47030.0,46580.0,258175.0,160375.0,378509.0,131950.0,41586.0,46930.0,-60.0,110.0,526256.0,6.99,997230.0,47060.0,46920.0,47420.0,47194.0,47356.0,450.0,100.0,0.310593589619,0.157582417582,131950.0,9462725.0,18.3261837901,1,1.71518
979,100.0,180.0,80.0,90.0,-6.25,5.75,46670.0,46180.0,278125.0,182850.0,376377.0,131950.0,44493.0,46540.0,50.0,150.0,518134.0,6.97,997230.0,47270.0,46490.0,47048.0,47233.0,47404.6666667,490.0,140.0,0.328719101124,0.16859795377,131950.0,9409425.0,16.9158202247,1,1.71912
980,-100.0,-40.0,80.0,90.0,-8.5,9.75,46780.0,46500.0,295300.0,202800.0,373828.0,131950.0,43360.0,46680.0,-200.0,-50.0,511470.0,6.98,997230.0,46780.0,46790.0,46964.0,47206.0,47310.0,280.0,-70.0,0.343379613952,0.164304660856,131950.0,9345700.0,15.8240772096,1,1.48805
981,-140.0,-80.0,80.0,90.0,-5.75,5.0,46960.0,46570.0,307075.0,204200.0,372217.0,144026.0,43548.0,46640.0,-250.0,-70.0,494546.0,6.98,997230.0,46400.0,46460.0,46778.0,47189.0,47200.6666667,390.0,-110.0,0.3324920622,0.151181036757,144026.0,9305425.0,15.1517137507,1,1.11662
982,-170.0,-90.0,80.0,90.0,-9.5,-4.0,46260.0,45880.0,345475.0,236000.0,367005.0,144026.0,43348.0,46090.0,-280.0,-100.0,493534.0,7.03,997230.0,46180.0,45630.0,46458.0,47016.0,46937.3333333,380.0,-130.0,0.341558723497,0.150486717676,144026.0,9175125.0,13.2789999276,1,1.1459
983,-180.0,-100.0,75.0,85.0,-13.5,-2.25,45180.0,44860.0,344025.0,224925.0,357480.0,144026.0,44551.0,44970.0,-350.0,-150.0,490316.0,7.03,997230.0,45580.0,44890.0,46052.0,46736.0,46813.3333333,320.0,-140.0,0.326902114672,0.15466304695,144026.0,8937000.0,12.988881622,1,1.16638
984,-180.0,-120.0,75.0,85.0,-14.25,-1.0,45410.0,45110.0,339625.0,217500.0,352153.0,144026.0,46145.0,45140.0,-280.0,-100.0,494108.0,7.03,997230.0,44950.0,45330.0,45820.0,46434.0,46762.0,300.0,-150.0,0.32020610968,0.160196770028,144026.0,8803825.0,12.9610967979,1,1.14891
985,-140.0,-80.0,75.0,85.0,-14.0,-3.5,45080.0,44690.0,335800.0,217350.0,352829.0,144026.0,45110.0,44810.0,-250.0,-50.0,508592.0,7.03,997230.0,45180.0,44430.0,45348.0,46156.0,46586.6666667,390.0,-110.0,0.323630136986,0.156603668782,144026.0,8820725.0,13.1338966647,1,1.21881
986,-120.0,-100.0,75.0,85.0,-13.25,-4.75,44990.0,44750.0,334525.0,216800.0,350471.0,134377.0,44558.0,44800.0,-250.0,-100.0,508656.0,7.03,997230.0,44410.0,45070.0,45070.0,45924.0,46482.6666667,240.0,-110.0,0.324041551454,0.16579474166,134377.0,8761775.0,13.0958448546,1,1.18593
987,-170.0,-130.0,75.0,85.0,-13.25,-2.5,45660.0,45430.0,331100.0,211675.0,346425.0,134377.0,45401.0,45530.0,-350.0,-180.0,498512.0,7.03,997230.0,44640.0,45620.0,45068.0,45763.0,46366.6666667,230.0,-150.0,0.319654183026,0.16893143916,134377.0,8660625.0,13.078563878,1,1.32984
988,-180.0,-160.0,75.0,85.0,-17.0,-6.25,45680.0,45320.0,328350.0,212300.0,345141.0,134377.0,45901.0,45570.0,-300.0,-180.0,497916.0,7.04,997230.0,45450.0,45810.0,45252.0,45652.0,46241.3333333,360.0,-170.0,0.323283082077,0.170791876586,134377.0,8628525.0,13.1392188214,1,1.44814
989,-170.0,-150.0,75.0,85.0,-12.5,-3.0,45570.0,45210.0,322225.0,197000.0,342526.0,146598.0,46301.0,45430.0,-230.0,-100.0,480826.0,7.04,997230.0,45650.0,45500.0,45286.0,45553.0,46051.3333333,360.0,-160.0,0.305687019939,0.157918252636,146598.0,8563150.0,13.287532004,1,1.51351
990,-80.0,-60.0,75.0,85.0,-13.5,-3.75,46190.0,45780.0,311825.0,197000.0,347443.0,146598.0,46601.0,46040.0,-110.0,-50.0,482612.0,7.04,1115438.0,45630.0,45760.0,45552.0,45450.0,45954.6666667,410.0,-70.0,0.31588230578,0.158941458956,146598.0,8686075.0,13.9278040568,2,1.56101
991,-80.0,-60.0,75.0,85.0,-15.0,-6.0,45460.0,45000.0,305875.0,196900.0,346155.0,146598.0,46799.0,45360.0,-140.0,-40.0,484042.0,7.04,1115438.0,45910.0,45520.0,45642.0,45356.0,45830.0,460.0,-70.0,0.321863506334,0.159616775127,146598.0,8653875.0,14.146097262,2,1.55857
992,-80.0,-40.0,75.0,85.0,-19.5,-14.0,45990.0,45560.0,301775.0,199650.0,345913.0,146598.0,47301.0,45850.0,-110.0,-20.0,492824.0,7.04,1115438.0,45400.0,45760.0,45670.0,45369.0,45732.0,430.0,-60.0,0.330792809212,0.161328940368,146598.0,8647825.0,14.3282660923,2,1.61473
993,-60.0,0.0,70.0,80.0,-20.75,-15.5,45530.0,45160.0,295125.0,199650.0,347430.0,171561.0,49092.0,45430.0,-80.0,10.0,482652.0,7.01,1115438.0,45720.0,45350.0,45578.0,45415.0,45627.3333333,370.0,-30.0,0.338246505718,0.143074474968,171561.0,8685750.0,14.7153748412,2,1.55566
994,20.0,60.0,70.0,80.0,-21.0,-16.5,45600.0,45330.0,294900.0,202850.0,345793.0,171561.0,48992.0,45470.0,-30.0,60.0,482970.0,7.01,1115438.0,45260.0,45730.0,45624.0,45455.0,45576.6666667,270.0,40.0,0.343930145812,0.14278303344,171561.0,8644825.0,14.6572143099,2,1.29488
995,30.0,70.0,70.0,80.0,-22.0,-14.5,45930.0,45530.0,293400.0,205125.0,347655.0,171561.0,49689.0,45780.0,0.0,60.0,493666.0,7.01,1115438.0,45530.0,46110.0,45694.0,45623.0,45531.3333333,400.0,50.0,0.349565439673,0.144814380891,171561.0,8691375.0,14.8114775051,2,1.20042
996,40.0,80.0,70.0,80.0,-24.25,-21.25,47040.0,46660.0,288225.0,203225.0,347022.0,171561.0,49489.0,46950.0,0.0,90.0,504168.0,7.01,1115438.0,46340.0,47160.0,46022.0,45832.0,45578.0,380.0,60.0,0.352545754185,0.144231497835,171561.0,8675550.0,15.049960968,2,1.07289
997,30.0,70.0,70.0,80.0,-28.25,-29.0,47100.0,46690.0,285700.0,205500.0,345188.0,171561.0,56089.0,46990.0,0.0,80.0,493754.0,7.01,1115438.0,46950.0,46980.0,46266.0,45968.0,45668.0,410.0,50.0,0.359642982149,0.163466638688,171561.0,8629700.0,15.1027301365,2,1.22445
998,-30.0,10.0,70.0,80.0,-25.25,-24.0,47600.0,47240.0,281700.0,204375.0,350739.0,170797.0,56338.0,47500.0,-40.0,20.0,489208.0,6.97,1115438.0,47110.0,47400.0,46676.0,46127.0,45835.3333333,360.0,-10.0,0.362752928647,0.164926784428,170797.0,8768475.0,15.5634984026,2,1.2781
999,-260.0,-200.0,70.0,80.0,-21.5,-21.0,48010.0,47590.0,279000.0,200925.0,349291.0,170797.0,60338.0,47900.0,30.0,130.0,500390.0,6.97,1115438.0,47420.0,47950.0,47120.0,46372.0,46010.0,420.0,-230.0,0.360080645161,0.176636591978,170797.0,8732275.0,15.6492383513,2,1.41901
1000,-120.0,-100.0,70.0,80.0,-22.75,-24.0,47460.0,47040.0,277375.0,201675.0,338718.0,170797.0,64741.0,47320.0,-200.0,-80.0,470532.0,6.97,1115438.0,47880.0,46780.0,47254.0,46474.0,46166.6666667,420.0,-110.0,0.363542136097,0.189526162638,170797.0,8467950.0,15.264443443,2,1.35787
1001,-70.0,-10.0,70.0,80.0,-28.5,-25.5,46700.0,46350.0,276050.0,201875.0,333619.0,170797.0,64741.0,46550.0,-120.0,-30.0,455398.0,6.94,1115438.0,46850.0,46600.0,47142.0,46582.0,46268.6666667,350.0,-40.0,0.365649338888,0.189526162638,170797.0,8340475.0,15.1068194168,2,1.39608
1002,-80.0,-20.0,70.0,80.0,-26.0,-25.0,46860.0,46530.0,274100.0,201525.0,331812.0,170797.0,64640.0,46610.0,-100.0,30.0,454514.0,6.92,1115438.0,46500.0,46730.0,47092.0,46679.0,46342.6666667,330.0,-50.0,0.367612185334,0.189230489997,170797.0,8295300.0,15.1318861729,2,1.4144
1003,-110.0,-10.0,70.0,80.0,-18.0,-22.0,46590.0,46340.0,275400.0,203250.0,330682.0,172979.0,64540.0,46420.0,-50.0,50.0,434922.0,6.92,1115438.0,46570.0,46080.0,46828.0,46752.0,46360.6666667,250.0,-60.0,0.369008714597,0.186554437244,172979.0,8267050.0,15.0091684822,2,1.31555
1004,-80.0,-40.0,70.0,80.0,-21.5,-25.25,47010.0,46780.0,274650.0,199850.0,330513.0,172979.0,64438.0,46790.0,-80.0,-20.0,438680.0,6.92,1115438.0,46270.0,46850.0,46608.0,46864.0,46450.6666667,230.0,-60.0,0.363826688513,0.186259603767,172979.0,8262825.0,15.0424631349,2,1.31002
